OddsRatio type
1.34014616125924 true
1.33377425044092 permuted
2.0223586146427 permuted
1.75638766519824 permuted
1.15840280824923 permuted
0.840373499333037 permuted
0.832432432432432 permuted
0.99562443635392 permuted
1.22202327663384 permuted
0.80411198600175 permuted
1.39852293128774 permuted
1.38866281435664 permuted
1.1681338028169 permuted
0.79642545771578 permuted
2.06874447391689 permuted
1.3069425104436 permuted
1.5923835125448 permuted
1.8029359430605 permuted
1.1363834422658 permuted
1.19485130936529 permuted
0.918915518651318 permuted
0.863169546768341 permuted
0.762863534675615 permuted
0.978918362604163 permuted
1.56996434937611 permuted
0.913444639718805 permuted
0.575054704595186 permuted
1.49156099693922 permuted
0.73708038869258 permuted
1.36586056292462 permuted
2.05891438658429 permuted
2.09844444444444 permuted
1.3274247759283 permuted
1.09126408183012 permuted
1.04698397577655 permuted
0.7746399639964 permuted
0.608709921736935 permuted
0.76376454789615 permuted
1.3069425104436 permuted
0.655121458014673 permuted
1.33218478304419 permuted
1.01010643655777 permuted
1.22346618898343 permuted
0.896098229867863 permuted
0.828482972136223 permuted
0.734450816056462 permuted
1.0027960205475 permuted
1.76268195853551 permuted
1.53312720848057 permuted
0.809912280701754 permuted
1.08485329103886 permuted
1.24526600541028 permuted
0.927719209645856 permuted
0.895022117002056 permuted
0.472855879752431 permuted
0.586860670194004 permuted
0.674073103628979 permuted
0.670886407030576 permuted
1.32584089909211 permuted
0.591069849690539 permuted
0.699198440207972 permuted
1.08997962073849 permuted
0.581978021978022 permuted
1.30381206026156 permuted
1.33536512010266 permuted
1.27280608424952 permuted
1.03458320631372 permuted
0.914536891679749 permuted
1.04573896483711 permuted
0.751223309608541 permuted
0.832432432432432 permuted
1.18073353954927 permuted
0.70343030829353 permuted
1.15701754385965 permuted
1.16534740545295 permuted
0.612422517394054 permuted
0.843365983971505 permuted
1.14048865619546 permuted
1.53312720848057 permuted
0.853398926654741 permuted
1.01010643655777 permuted
0.80894344585708 permuted
0.859461883408072 permuted
0.889655601143852 permuted
1.01010643655777 permuted
0.78879235447437 permuted
0.753005342831701 permuted
0.533904637369822 permuted
1.31636682755595 permuted
0.637331896109229 permuted
1.01862454533208 permuted
1.29756755684298 permuted
0.666127559671319 permuted
0.487080911935628 permuted
1.17512130569034 permuted
0.526966422679215 permuted
1.05949492533233 permuted
0.615350089766607 permuted
1.07085020242915 permuted
0.926615345784957 permuted
1.77954847277556 permuted
0.822584913983238 permuted
1.63028933092224 permuted
0.593182824258521 permuted
0.643478932728959 permuted
0.875790424570912 permuted
0.6621811556481 permuted
1.18777679362267 permuted
1.22202327663384 permuted
1.55884444444444 permuted
1.37072281838429 permuted
0.870662460567823 permuted
0.810881965774462 permuted
0.857437275985663 permuted
1.76268195853551 permuted
0.925512456638284 permuted
1.17092511013216 permuted
1.39687589216526 permuted
0.79642545771578 permuted
0.806042031523643 permuted
1.20338228749444 permuted
0.827497789566755 permuted
1.7965348733896 permuted
0.833421985815603 permuted
1.51676198856137 permuted
0.905825667980727 permuted
1.22635589421784 permuted
0.515139644206839 permuted
0.816717993840739 permuted
1.03705461572363 permuted
0.795468409586057 permuted
0.811852502194908 permuted
0.662969038877171 permuted
0.658252175042202 permuted
1.54594594594595 permuted
1.23651079136691 permuted
0.915630104284458 permuted
1.18073353954927 permuted
1.20766488413547 permuted
0.575744308231173 permuted
0.604547481052162 permuted
0.798342059336824 permuted
1.03211614606247 permuted
1.52583774250441 permuted
1.26055370115845 permuted
1.38048641844979 permuted
0.900412087912088 permuted
0.696701955477726 permuted
1.04076990970195 permuted
0.869474073617362 permuted
1.57741071428571 permuted
1.22058165548098 permuted
1.19485130936529 permuted
0.833421985815603 permuted
0.642708199253443 permuted
1.56810690423163 permuted
0.521339628755266 permuted
0.943276376802388 permuted
4.55647623201047 permuted
1.10928725701944 permuted
1.0874141560548 permuted
3.09491677912731 permuted
0.837388987566608 permuted
0.851385165326184 permuted
0.974979095645462 permuted
1.33855107365041 permuted
1.18073353954927 permuted
0.718818380743983 permuted
0.82651347768449 permuted
1.37072281838429 permuted
2.00305810397554 permuted
0.801223241590214 permuted
0.822584913983238 permuted
1.02842368527782 permuted
0.813796133567663 permuted
0.828482972136223 permuted
0.878992324832879 permuted
1.24819494584838 permuted
2.08108108108108 permuted
1.02596744782873 permuted
0.627433967079239 permuted
1.70867858700392 permuted
1.07338598901099 permuted
0.651223550106058 permuted
0.684114359415305 permuted
0.950003184510541 permuted
0.827497789566755 permuted
0.673275365355403 permuted
1.77954847277556 permuted
1.27588246894104 permuted
1.76899293286219 permuted
1.01740447736071 permuted
0.864539325842697 permuted
0.724868305531168 permuted
1.16256590509666 permuted
1.20053357047577 permuted
1.03581836665537 permuted
0.889655601143852 permuted
0.771001796945193 permuted
1.06326991513824 permuted
1.33218478304419 permuted
0.82651347768449 permuted
1.31636682755595 permuted
0.707680591818973 permuted
1.1002877248934 permuted
1.41777586947188 permuted
0.945514654459915 permuted
0.669297305772598 permuted
1.04698397577655 permuted
0.757474341811691 permuted
0.558403002090063 permuted
0.480782918149466 permuted
1.03581836665537 permuted
1.85476618705036 permuted
0.933253194989245 permuted
0.918915518651318 permuted
1.07211752994886 permuted
0.883246527777778 permuted
0.954507752185287 permuted
1.19485130936529 permuted
0.581978021978022 permuted
1.83087248322148 permuted
1.83736559139785 permuted
0.586860670194004 permuted
0.655121458014673 permuted
1.79440497335702 permuted
1.49514223194748 permuted
1.33536512010266 permuted
1.18777679362267 permuted
0.525085862805161 permuted
1.05447723008699 permuted
0.435922019814637 permuted
0.873695262800321 permuted
0.323863636363636 permuted
0.863522012578616 permuted
0.519473915354922 permuted
1.31794237369303 permuted
0.790695652173913 permuted
1.01862454533208 permuted
1.3610112677194 permuted
0.786892361111111 permuted
0.897175282160005 permuted
0.786892361111111 permuted
0.582673702726473 permuted
1.05322558647027 permuted
1.05823883044132 permuted
1.31794237369303 permuted
1.12277657266811 permuted
1.33536512010266 permuted
0.928824049513705 permuted
1.53495360141405 permuted
1.02965342349958 permuted
0.782873926796204 permuted
1.22131179371675 permuted
1.34814278240573 permuted
1.22346618898343 permuted
1.19343389529725 permuted
1.51857394366197 permuted
1.56439697374277 permuted
0.883246527777778 permuted
1.73137598597721 permuted
1.15978928884987 permuted
1.3610112677194 permuted
0.852391595887349 permuted
2.02478070175439 permuted
1.36262626262626 permuted
0.924410540915395 permuted
1.04201052810324 permuted
2.05156456588806 permuted
0.848371262829094 permuted
1.20053357047577 permuted
1.34814278240573 permuted
2.3117501546073 permuted
1.32425841528744 permuted
0.945514654459915 permuted
1.47020443671161 permuted
1.00631592655294 permuted
1.38375259072622 permuted
0.98187681393099 permuted
1.05823883044132 permuted
1.19485130936529 permuted
0.784712799638173 permuted
1.77532065457762 permuted
0.996825502907171 permuted
0.863169546768341 permuted
0.850379633765074 permuted
1.0308842432853 permuted
0.672478337129244 permuted
1.37234645924485 permuted
0.608851139919535 permuted
1.38375259072622 permuted
1.27742266414141 permuted
1.01740447736071 permuted
0.728342128408091 permuted
0.758370535714286 permuted
0.902574678165229 permuted
0.910173635052968 permuted
0.823565754633716 permuted
1.13501742160279 permuted
0.888585099111415 permuted
1.16117698726394 permuted
0.684508749736454 permuted
0.828482972136223 permuted
1.04201052810324 permuted
1.3274247759283 permuted
1.53130242825607 permuted
0.938811743072728 permuted
1.00889381124983 permuted
0.994424412393162 permuted
0.71366215626364 permuted
0.657468459581538 permuted
1.2743436095561 permuted
1.23505617977528 permuted
1.15840280824923 permuted
1.74593406593407 permuted
0.839377777777778 permuted
1.05823883044132 permuted
1.3497463563894 permuted
1.16534740545295 permuted
1.34174265857872 permuted
1.67807625649913 permuted
1.18354710305175 permuted
0.910173635052968 permuted
1.21482804823582 permuted
1.04823008849558 permuted
1.59426266248319 permuted
1.16117698726394 permuted
1.31479266347687 permuted
0.579894644424934 permuted
1.56810690423163 permuted
0.847549798362459 permuted
0.850379633765074 permuted
0.709385888501742 permuted
0.832432432432432 permuted
1.16256590509666 permuted
1.00514155548324 permuted
0.849375 permuted
1.35939770708865 permuted
1.71690694626474 permuted
0.912353347135956 permuted
0.893946942334039 permuted
1.2805070689519 permuted
0.909085213032581 permuted
2.4254877281309 permuted
0.458391608391608 permuted
1.31794237369303 permuted
1.37885551948052 permuted
3.17582916855975 permuted
1.76268195853551 permuted
0.727472527472527 permuted
0.80894344585708 permuted
0.819647577092511 permuted
2.02720491443616 permuted
1.78166519043401 permuted
1.71073298429319 permuted
0.560711188204683 permuted
1.30224888747616 permuted
1.0874141560548 permuted
0.928824049513705 permuted
0.80507658643326 permuted
0.998117738690206 permuted
0.72400175515577 permuted
0.941042076537412 permuted
1.0874141560548 permuted
1.07465558113169 permuted
1.41341308533738 permuted
0.907997745349784 permuted
1.34014616125924 permuted
0.953380102040816 permuted
0.75479055258467 permuted
1.22058165548098 permuted
1.16256590509666 permuted
0.921110621419127 permuted
0.710239651416122 permuted
1.53861123396727 permuted
0.655903101981533 permuted
1.7965348733896 permuted
0.631988332523092 permuted
1.5923835125448 permuted
1.29445347500297 permuted
1.23651079136691 permuted
1.06579217754641 permuted
1.52765769739744 permuted
1.21052631578947 permuted
0.918915518651318 permuted
0.970401284109149 permuted
1.46490008688097 permuted
1.03334913326111 permuted
1.21339285714286 permuted
1.76268195853551 permuted
1.52038749449582 permuted
1.38866281435664 permuted
1.47907585004359 permuted
1.03458320631372 permuted
1.18777679362267 permuted
0.742360496014172 permuted
0.695883944199862 permuted
1.18073353954927 permuted
1.13775065387969 permuted
0.881117581464503 permuted
0.638142922166591 permuted
1.18354710305175 permuted
1.46313504125054 permuted
1.33855107365041 permuted
1.05572998430141 permuted
1.31164847422516 permuted
0.883246527777778 permuted
0.819647577092511 permuted
0.980724600309438 permuted
0.814769230769231 permuted
0.909085213032581 permuted
1.21770227983907 permuted
1.20623608017817 permuted
1.04823008849558 permuted
1.07211752994886 permuted
1.38048641844979 permuted
1.03705461572363 permuted
1.03829195495862 permuted
1.64987080103359 permuted
1.35778557882419 permuted
0.743243243243243 permuted
1.16117698726394 permuted
1.36586056292462 permuted
0.846366473473027 permuted
1.09899514899515 permuted
0.517613111726685 permuted
1.30381206026156 permuted
0.783102253032929 permuted
1.30224888747616 permuted
1.35295776918117 permuted
1.14048865619546 permuted
1.17232260907889 permuted
1.04201052810324 permuted
1.23070017953321 permuted
1.22491039426523 permuted
0.739716939407342 permuted
1.74593406593407 permuted
0.721406660823839 permuted
0.994620171117449 permuted
1.19060283687943 permuted
0.584066901408451 permuted
1.13501742160279 permuted
0.850379633765074 permuted
0.705128205128205 permuted
2.24811707794991 permuted
2.13854073410922 permuted
1.48441728502837 permuted
0.753897550111359 permuted
1.02474094575894 permuted
0.768072289156627 permuted
1.19060283687943 permuted
1.17932862190813 permuted
2.06382508833922 permuted
0.449110629067245 permuted
0.76647243388615 permuted
0.86149012567325 permuted
0.694250132485427 permuted
0.706829056111353 permuted
0.825530035335689 permuted
1.32584089909211 permuted
1.01740447736071 permuted
0.746782068353307 permuted
0.822584913983238 permuted
1.0076822436177 permuted
1.21482804823582 permuted
0.983670890285676 permuted
0.988812002845502 permuted
1.17372134038801 permuted
1.35456561177182 permuted
0.656685435532837 permuted
1.95067070532237 permuted
1.71073298429319 permuted
1.03211614606247 permuted
0.666127559671319 permuted
0.933253194989245 permuted
1.505923650724 permuted
1.28226174190606 permuted
0.719680385288967 permuted
1.17932862190813 permuted
0.664546899841017 permuted
1.23179091688089 permuted
1.09126408183012 permuted
0.821604938271605 permuted
0.751223309608541 permuted
0.594594594594595 permuted
1.17232260907889 permuted
0.752113929684023 permuted
1.07974531061779 permuted
0.938811743072728 permuted
1.06326991513824 permuted
0.762863534675615 permuted
1.51676198856137 permuted
1.51857394366197 permuted
1.0874141560548 permuted
0.918915518651318 permuted
0.833421985815603 permuted
0.803148229121119 permuted
0.807975460122699 permuted
0.531373828725934 permuted
0.532638111235536 permuted
0.794512195121951 permuted
1.96960486322188 permuted
1.52038749449582 permuted
0.965839902582837 permuted
0.661393969352447 permuted
0.682089748651138 permuted
1.02474094575894 permuted
0.728342128408091 permuted
1.04823008849558 permuted
0.848584876826212 permuted
0.715377894276977 permuted
1.17512130569034 permuted
2.00546328671329 permuted
1.02596744782873 permuted
0.786892361111111 permuted
0.584066901408451 permuted
0.65356023519051 permuted
1.76688741721854 permuted
1.06831893596599 permuted
0.577816747040772 permuted
0.757474341811691 permuted
0.381083154961431 permuted
1.04325224245719 permuted
2.04911894273128 permuted
1.20909496210432 permuted
0.716236888111888 permuted
0.844365256124722 permuted
1.23651079136691 permuted
1.505923650724 permuted
0.819647577092511 permuted
1.25598086124402 permuted
0.606696428571429 permuted
0.728342128408091 permuted
1.15425065731814 permuted
1.16395604395604 permuted
0.758370535714286 permuted
1.05572998430141 permuted
0.716236888111888 permuted
1.52583774250441 permuted
1.49514223194748 permuted
0.829469026548673 permuted
0.936585365853659 permuted
0.53011178388449 permuted
1.81364244315649 permuted
0.716236888111888 permuted
1.37072281838429 permuted
0.983670890285676 permuted
0.721590144974314 permuted
1.85695006747638 permuted
0.93992641461558 permuted
0.780268282128948 permuted
0.6772711762081 permuted
0.810881965774462 permuted
1.31636682755595 permuted
1.21770227983907 permuted
0.675010697475396 permuted
0.841370106761566 permuted
1.32425841528744 permuted
1.94360414866033 permuted
1.47197563098346 permuted
0.795468409586057 permuted
0.676470588235294 permuted
0.862505612932196 permuted
0.988812002845502 permuted
0.58756065284517 permuted
1.17232260907889 permuted
1.08613314936185 permuted
1.38538786794601 permuted
0.998027613412229 permuted
1.53130242825607 permuted
0.832432432432432 permuted
1.30537660065219 permuted
1.06958400493844 permuted
0.779206134415877 permuted
1.06453048509123 permuted
0.588962472406181 permuted
1.48977272727273 permuted
0.915630104284458 permuted
1.14460463084316 permuted
0.932144438120534 permuted
0.73708038869258 permuted
0.717957130358705 permuted
1.15563349408154 permuted
1.13228894691036 permuted
1.19060283687943 permuted
1.06326991513824 permuted
1.5606936416185 permuted
1.92251399052949 permuted
0.918915518651318 permuted
0.638864628820961 permuted
0.926615345784957 permuted
2.88217257993868 permuted
0.620441242683476 permuted
0.739716939407342 permuted
0.824547461368653 permuted
0.928824049513705 permuted
0.657468459581538 permuted
2.46917960088692 permuted
1.53495360141405 permuted
0.607229341136111 permuted
1.3290100476362 permuted
1.05072562512775 permuted
0.73708038869258 permuted
0.80507658643326 permuted
0.68744616709733 permuted
0.815743183817062 permuted
0.839377777777778 permuted
1.55515097690941 permuted
0.989634715371284 permuted
1.14873140857393 permuted
1.05823883044132 permuted
1.05072562512775 permuted
0.528851970775746 permuted
0.797383340601832 permuted
0.798342059336824 permuted
0.870662460567823 permuted
1.72723292469352 permuted
0.747668738898757 permuted
0.844365256124722 permuted
0.779206134415877 permuted
2.32855902777778 permuted
1.04573896483711 permuted
0.647342745786336 permuted
1.05823883044132 permuted
1.05698385059237 permuted
1.03211614606247 permuted
1.51133567662566 permuted
1.30537660065219 permuted
0.75479055258467 permuted
1.3290100476362 permuted
1.73760421237385 permuted
0.989634715371284 permuted
0.775561312607945 permuted
1.38538786794601 permuted
1.17092511013216 permuted
1.02106788916605 permuted
1.16256590509666 permuted
2.03449033391916 permuted
1.088696312664 permuted
0.820625826355223 permuted
0.817693661971831 permuted
1.15563349408154 permuted
0.652001759788825 permuted
0.925512456638284 permuted
1.03458320631372 permuted
0.946635288131281 permuted
1.42675054479668 permuted
1.5367816091954 permuted
1.78166519043401 permuted
0.747668738898757 permuted
1.54778368794326 permuted
0.711094158674804 permuted
0.99562443635392 permuted
1.0784711710472 permuted
1.30224888747616 permuted
1.33059671605927 permuted
0.648117543769044 permuted
1.54778368794326 permuted
1.28205128205128 permuted
0.956766077016412 permuted
0.75479055258467 permuted
1.17792494481236 permuted
0.891799402687904 permuted
0.944395017793594 permuted
0.614625392552714 permuted
0.996825502907171 permuted
1.77532065457762 permuted
0.495769576957696 permuted
1.19060283687943 permuted
1.30850979143448 permuted
1.27896419689733 permuted
1.0822970133315 permuted
1.74802110817942 permuted
0.570929725010912 permuted
0.776501079913607 permuted
0.484783578759482 permuted
0.853398926654741 permuted
