OddsRatio type
2.9431693989071 true
0.605391073795846 permuted
0.570008643042351 permuted
2.84711725329303 permuted
0.589238845144357 permuted
0.584387265590929 permuted
2.960569550931 permuted
2.98856891624533 permuted
0.564599483204134 permuted
2.8914223669924 permuted
0.585078534031414 permuted
2.9431693989071 permuted
2.91204006096233 permuted
0.557890222984563 permuted
3.05943668219117 permuted
2.87432286023835 permuted
2.9710462820794 permuted
0.587155963302752 permuted
0.566623544631307 permuted
0.579565217391304 permuted
0.573408401905587 permuted
0.583006535947712 permuted
0.121806508744742 permuted
0.117587939698492 permuted
0.592024539877301 permuted
0.581628210709621 permuted
0.615384615384615 permuted
0.621875 permuted
2.76661679846121 permuted
0.113884690131721 permuted
0.609658839167036 permuted
2.87432286023835 permuted
3.0416021243638 permuted
0.115794047360417 permuted
2.93969849246231 permuted
2.95012032378035 permuted
0.583696599825632 permuted
0.614666666666667 permuted
2.86409867993941 permuted
0.613232682060391 permuted
2.95708342456755 permuted
0.582317073170732 permuted
2.92930394937814 permuted
0.581628210709621 permuted
0.117449224721555 permuted
3.1025641025641 permuted
2.95708342456755 permuted
0.584387265590929 permuted
0.590630472854641 permuted
2.89828298196044 permuted
0.58646288209607 permuted
2.86409867993941 permuted
0.555888650963597 permuted
3.01676593867196 permuted
2.9640587332895 permuted
2.92238936123828 permuted
0.118283336982702 permuted
2.92930394937814 permuted
0.11856234933158 permuted
0.580939947780679 permuted
2.77658891504387 permuted
2.83358482431559 permuted
0.114972914409534 permuted
0.592024539877301 permuted
2.90171776473146 permuted
2.99208269188476 permuted
2.91548682204313 permuted
2.9640587332895 permuted
0.603265666372462 permuted
2.90171776473146 permuted
0.630610412926391 permuted
2.77326203208556 permuted
3.00969803835133 permuted
0.596923076923077 permuted
0.113749190589251 permuted
2.88799652702409 permuted
3.04872646733112 permuted
0.572727272727273 permuted
2.93969849246231 permuted
0.567299396031061 permuted
0.578878748370274 permuted
0.590630472854641 permuted
0.59622144112478 permuted
0.56258064516129 permuted
0.596923076923077 permuted
0.584387265590929 permuted
0.599031690140845 permuted
2.82683609735085 permuted
0.578878748370274 permuted
2.91893658749183 permuted
0.603265666372462 permuted
0.558558558558559 permuted
0.612516644474035 permuted
0.116895574449531 permuted
0.58784965034965 permuted
0.117865733654056 permuted
2.84711725329303 permuted
3.13521379001567 permuted
0.565948275862069 permuted
2.95708342456755 permuted
0.588543944031482 permuted
0.583696599825632 permuted
3.0917390336228 permuted
0.61826280623608 permuted
2.836963554022 permuted
3.05229337469532 permuted
0.609658839167036 permuted
2.86409867993941 permuted
0.563253012048193 permuted
0.59412022817025 permuted
0.594820017559263 permuted
0.574772431729519 permuted
0.116206221448771 permuted
3.03093922651934 permuted
0.584387265590929 permuted
2.87773683069586 permuted
3.01676593867196 permuted
0.585078534031414 permuted
0.559896951481322 permuted
0.110531937620167 permuted
3.0344903824895 permuted
0.559896951481322 permuted
2.8914223669924 permuted
0.603973509933775 permuted
0.580252283601566 permuted
0.59622144112478 permuted
2.91204006096233 permuted
3.05586344491244 permuted
0.58646288209607 permuted
0.612516644474035 permuted
0.124826815642458 permuted
0.564599483204134 permuted
3.00616875963869 permuted
0.58646288209607 permuted
0.613232682060391 permuted
0.578878748370274 permuted
2.96755097566323 permuted
0.632808988764045 permuted
0.602558447287164 permuted
0.598328200615926 permuted
0.54661558109834 permuted
0.565273588970271 permuted
2.99208269188476 permuted
0.618983957219251 permuted
0.549253731343284 permuted
0.61826280623608 permuted
0.534854245880862 permuted
0.596923076923077 permuted
2.92238936123828 permuted
0.585078534031414 permuted
3.04516271861855 permuted
0.588543944031482 permuted
0.120529217199559 permuted
0.578878748370274 permuted
0.583696599825632 permuted
0.611086474501109 permuted
0.576138828633406 permuted
2.90171776473146 permuted
0.600440528634361 permuted
0.578192875760209 permuted
0.567299396031061 permuted
2.85390101577696 permuted
2.93623061803887 permuted
0.589934354485777 permuted
0.114563947197576 permuted
0.564599483204134 permuted
2.91893658749183 permuted
0.572727272727273 permuted
2.95708342456755 permuted
0.599031690140845 permuted
0.119542756649813 permuted
0.62405006705409 permuted
2.90515553621927 permuted
2.90515553621927 permuted
3.04516271861855 permuted
0.574772431729519 permuted
0.116895574449531 permuted
0.603265666372462 permuted
0.116619472881725 permuted
2.8302090066796 permuted
0.62042818911686 permuted
0.589238845144357 permuted
2.76329844050417 permuted
2.9431693989071 permuted
0.603973509933775 permuted
0.596923076923077 permuted
3.22730359972832 permuted
2.95360035018604 permuted
0.612516644474035 permuted
0.118981786262892 permuted
2.80330684990337 permuted
0.56258064516129 permuted
0.626959247648903 permuted
2.94664334135141 permuted
0.580939947780679 permuted
2.95360035018604 permuted
3.06659267480577 permuted
0.603265666372462 permuted
2.9710462820794 permuted
2.83358482431559 permuted
2.86750378869885 permuted
0.119402329158427 permuted
0.592024539877301 permuted
2.91204006096233 permuted
2.78658667238054 permuted
3.01676593867196 permuted
0.580252283601566 permuted
0.569330453563715 permuted
0.596923076923077 permuted
2.85050766904299 permuted
0.116619472881725 permuted
0.112938643702906 permuted
0.585770405936272 permuted
0.109210806211444 permuted
0.124826815642458 permuted
0.585770405936272 permuted
0.565273588970271 permuted
0.574772431729519 permuted
2.98505822896067 permuted
0.559896951481322 permuted
